,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
9769,IVAaux,P4,2419,-0.561559896606912,19.77873544868055,-0.5554295039320445,0.024,0.0245
9770,IVAaux,P4,2419,-0.5945325044058127,12.45435025507313,-0.5965352241184592,-0.2604999999999999,-0.603
9771,IVAaux,P4,2419,-0.5756575587541901,7.825055887005412,-0.6674855123185548,0.1385000000000001,0.2259999999999998
9772,IVAaux,P4,2419,0.8087609235787989,8.939545353892797,0.6398602911625522,0.3185,0.0405
9773,IVAaux,P4,2419,1.6291891646809138,14.275120347486247,1.6271505718826007,0.0510000000000001,0.139
9774,IVAaux,P4,2419,0.5722787380458594,-7.231018716831244,0.5738313527001724,0.1254999999999999,0.1165000000000001
9775,IVAaux,P4,2419,0.0647959606957073,7.576285389163837,-0.1239502357404798,0.3185000000000002,0.3225000000000001
9840,FDICAnat,P57,2419,-1.4590515510806346,-17.10940016750464,-1.3969498848809092,-0.1629999999999999,-0.2339999999999999
9841,FDICAnat,P57,2419,0.0337421418787545,-1.628701969228029,0.0348226531008735,-0.48,-0.3624999999999999
9842,FDICAnat,P57,2419,0.8148741096570535,-0.2896081335777936,0.8151667129001945,0.0355,0.0369999999999999
9843,FDICAnat,P57,2419,-1.4864611197977222,-8.987437306346893,-1.4365023279943432,-0.4709999999999998,-0.513
9844,FDICAnat,P57,2419,-2.242641905795494,-2.576248955685891,-2.2438041557422563,-0.3299999999999999,-0.3119999999999998
9845,FDICAnat,P57,2419,1.2391228341009897,7.953283326247787,1.2248810247090964,0.3730000000000001,0.3764999999999998
9846,FDICAnat,P57,2419,0.6780301199213199,1.8901781821769053,0.6796165899246003,0.1839999999999999,0.1784999999999998
9847,FDICAnat,P57,2419,0.0653128255505791,24.08446901988606,0.0532622970773341,0.0915000000000001,0.1119999999999999
9848,FDICAnat,P57,2419,0.3643508074765335,-1.0249840843241813,0.3753887407160999,0.1714999999999996,0.0534999999999997
9849,FDICAnat,P57,2419,-1.0841133785077088,-10.178404614135156,-1.0731008772037018,-0.1979999999999999,-0.2539999999999999
9850,FDICAnat,P57,2419,1.363182350531159,11.139556465451973,1.3637117205602114,0.1700000000000002,0.1329999999999999
9851,FDICAnat,P57,2419,0.7083088787223965,8.25646807905207,0.7145780643563082,-0.03,0.0635000000000001
9852,FDICAnat,P57,2419,0.4013711525673359,2.824274563424422,0.4132431293343623,0.0850000000000001,0.1164999999999999
9853,FDICAnat,P57,2419,1.507215377943666,6.06738976311475,1.5078159026797495,0.0245,0.0685
9854,FDICAnat,P57,2419,0.5488412879692389,1.903277209057162,0.5489510343966458,0.1015000000000001,0.1005000000000001
9855,FDICAnat,P57,2419,0.7108546705620685,12.70399769567822,0.7152637296793968,0.142,0.1565
9952,fastFDICA,P57,2419,-1.105574899501557,-7.661555178297759,-1.1091566294075026,-0.0525000000000001,-0.0469999999999999
9953,fastFDICA,P57,2419,-1.1740163494199778,8.417442610171125,-1.1750763738969714,-0.131,-0.1244999999999999
9954,fastFDICA,P57,2419,-1.8758080039227367,-14.26610132981932,-1.8732119735030917,0.0084999999999999,-0.127
9955,fastFDICA,P57,2419,-2.3595615103351264,-3.942349239107527,-2.3667280709964724,-0.4179999999999999,-0.255
9956,fastFDICA,P57,2419,-2.30321597868087,4.634573028733218,-2.309102710082484,-0.182,-0.1749999999999998
9957,fastFDICA,P57,2419,-2.043965368767377,11.913619373613717,-2.0602453071161504,-0.2854999999999998,-0.218
9958,fastFDICA,P57,2419,-2.342450482667825,0.5376692137883001,-2.345264171996786,-0.3129999999999999,-0.3690000000000001
9959,fastFDICA,P57,2419,-1.9627904540551664,-4.89900758009521,-1.9509813852777165,-0.1165,-0.0779999999999999
9960,fastFDICA,P57,2419,-2.623635311471993,-0.3384628373704288,-2.6224729773397986,0.1384999999999997,0.0244999999999998
9961,fastFDICA,P57,2419,-2.2194093831091504,-5.026453782394196,-2.2151446523692897,0.0854999999999999,-0.0424999999999998
9962,fastFDICA,P57,2419,-1.267426431594794,-5.615129390437014,-1.265104159777099,0.1649999999999999,0.1139999999999999
9963,fastFDICA,P57,2419,-0.526886761989032,0.980593361170932,-0.5179472369818843,0.0399999999999998,0.014
9964,fastFDICA,P57,2419,-4.84658645692522,2.267001259592609,-4.856675755780679,-0.6279999999999999,-0.622
9965,fastFDICA,P57,2419,-0.0767210063847383,0.7241046949556242,-0.0769889710927185,-0.0699999999999999,0.0579999999999998
9966,fastFDICA,P57,2419,-1.241717481216516,-13.148756213668602,-1.233415564820033,-0.1180000000000001,-0.1709999999999999
9967,fastFDICA,P57,2419,-3.320815111687819,-3.788645185300508,-3.325822073126184,-0.1550000000000001,0.0965
10064,FDICAaux,P57,2419,-0.6988365796529581,-19.58173349282633,-0.6944261844902319,-0.0785000000000001,-0.0915000000000001
10065,FDICAaux,P57,2419,0.2467944864206804,-2.487654633816687,0.2477135709999847,-0.1534999999999999,-0.0374999999999999
10066,FDICAaux,P57,2419,0.7354504290582342,27.18429108005534,0.7357431995093164,0.036,0.042
10067,FDICAaux,P57,2419,1.429157132205931,7.746715161743515,1.4144575832054684,0.1414999999999999,0.1599999999999998
10068,FDICAaux,P57,2419,-1.331010342160949,-2.917481610341664,-1.33213877200284,-0.2194999999999999,-0.2755000000000001
