,parametrizacao,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
88,17,fastFDICA,longe57,seminario,-0.9552783589816944,3.3124960337197216,-0.9676301430903465,-0.027281250000000028,-0.016218750000000004
89,18,FDICAaux,longe57,seminario,0.6092023830775314,4.2424503002039655,0.6027693474214233,-0.14512499999999998,-0.10612499999999997
90,19,FDICAaux,longe57,seminario,0.4090198630192567,5.403224283877867,0.40014320754323607,-0.30053125,-0.33743750000000006
91,20,FDICAaux,longe57,seminario,0.4221184274361447,6.342653412369,0.41355916686672867,-0.2868125,-0.30409375
92,21,FDICAaux,longe57,seminario,0.126725188244796,3.606099916986015,0.11723957471609903,-0.09962499999999999,-0.1239375
93,22,FDICAaux,longe57,seminario,-5.934622850282299,14.704966079747084,-5.9497053736614935,-0.3145937500000001,-0.34165625000000005
94,23,FDICAaux,longe57,seminario,-0.2796496731202107,2.2066366644450106,-0.2898268922414343,-0.16725,-0.20137499999999997
95,24,IVAng,longe57,seminario,0.3141478190158931,0.6265869378510281,0.30815148403476167,0.16415624999999998,0.1674375
96,25,IVAng,longe57,seminario,-0.5428501363593422,1.396391072874597,-0.5537742773447042,-0.15540625,-0.14484375
97,26,IVAng,longe57,seminario,0.4490251620814901,3.5107823520672894,0.43820867541661956,0.07356249999999999,0.09525
98,27,IVAng,longe57,seminario,0.7872820334503841,3.2393817255934376,0.7786988634960622,0.40737500000000004,0.4366250000000001
99,28,IVAng,longe57,seminario,0.18390875386485012,1.5919763870094377,0.17465240562613782,0.10415625000000002,0.10578125
100,29,fastIVA,longe57,seminario,0.7395560395877016,4.2488409054925125,0.7307251230940806,0.33159375,0.3606875
101,30,fastIVA,longe57,seminario,0.5844761205252353,5.339524671558317,0.5734813939959316,0.27534375,0.29196875
102,31,fastIVA,longe57,seminario,0.9867612633337794,4.18691850637631,0.9750414300244267,0.4598437500000001,0.5014062499999998
103,32,fastIVA,longe57,seminario,0.5988699644985652,4.5369136728363015,0.5877870024003172,0.30637499999999995,0.32362500000000005
104,33,IVAaux,longe57,seminario,0.2470959928293296,-0.7787795221555417,0.24070806890865554,0.17525000000000004,0.19212499999999993
105,34,IVAaux,longe57,seminario,0.3325512606394788,2.6734942678932434,0.32334924665138176,0.10118749999999999,0.09465624999999997
106,35,IVAaux,longe57,seminario,0.9137123397740081,4.907910908798837,0.9042341231787315,0.47846875000000005,0.51940625
107,36,IVAaux,longe57,seminario,0.12657958881165404,0.9018460357261273,0.11750528704421329,0.09396875000000002,0.09940625000000002
108,1,ICA_kurt,media90,seminario,-2.4719997690467648,4.85435150758364,-2.490018223700583,-0.29284375000000007,-0.3160937499999999
109,2,ICA_negen,media90,seminario,-2.448294561317165,5.400295675029145,-2.4664299260590195,-0.2913749999999999,-0.31021875
110,3,ICA_ML,media90,seminario,-2.4657080468747163,4.24531688678184,-2.4826496687925537,-0.2860625,-0.304625
111,4,FDICAnat,media90,seminario,-0.15368397284938173,0.385502715533632,-0.18593244540345574,-0.06596874999999995,-0.07406250000000002
112,5,FDICAnat,media90,seminario,-0.4302752280951936,0.7079023538686638,-0.4427149513993593,-0.035906249999999994,-0.03321875
113,6,FDICAnat,media90,seminario,-0.4990960466477625,-0.635086869679442,-0.5278426644472254,-0.15315625,-0.18484375000000003
114,7,FDICAnat,media90,seminario,-0.2014538552758776,-1.438651564022945,-0.2393905305513276,-0.06340625,-0.08953125000000002
115,8,FDICAnat,media90,seminario,-0.4397746198297332,1.290511525501198,-0.47438213414133784,-0.09056249999999995,-0.09793749999999997
116,9,FDICAnat,media90,seminario,-6.775214880548246,13.37816555145712,-6.823064739976311,-0.5416875,-0.5980937500000001
117,10,FDICAnat,media90,seminario,-0.5905317729867744,-1.4122616778629289,-0.6009436617033465,-0.08374999999999998,-0.08428124999999999
118,11,fastFDICA,media90,seminario,-1.3889086135305486,0.14403421981078524,-1.4234655648233396,-0.10393749999999997,-0.11084375000000003
119,12,fastFDICA,media90,seminario,-1.2031984356733942,1.1033048604277274,-1.2366589354400404,-0.09524999999999999,-0.06696875
120,13,fastFDICA,media90,seminario,-1.3955845630835615,-0.748733103975391,-1.4342589644061472,-0.13859374999999996,-0.16675000000000004
121,14,fastFDICA,media90,seminario,-1.376636406969455,1.3338525584787195,-1.4177467247020137,-0.13118750000000004,-0.15359374999999997
122,15,fastFDICA,media90,seminario,-1.5509911218553494,1.0626410437675315,-1.5872871278531961,-0.15303124999999995,-0.17165624999999998
123,16,fastFDICA,media90,seminario,-8.298644265779702,14.85078670679819,-8.346608704617172,-0.6247812500000001,-0.65053125
124,17,fastFDICA,media90,seminario,-1.95731760333884,4.2737487499623175,-1.9961404074932565,-0.03959374999999998,-0.04271875000000002
125,18,FDICAaux,media90,seminario,-0.3821473641014643,-1.263991506731962,-0.4072310779751851,-0.08137499999999996,-0.09650000000000004
126,19,FDICAaux,media90,seminario,-0.4504165554456875,-1.4356423720299247,-0.4777668499864893,-0.13556249999999997,-0.14234375
127,20,FDICAaux,media90,seminario,-0.437691342556212,-1.8275833187386086,-0.46655738607422703,-0.14384375,-0.15406250000000005
128,21,FDICAaux,media90,seminario,-0.3069163231945269,-0.0784763077031922,-0.33816377620832405,-0.11578125000000002,-0.14265624999999998
129,22,FDICAaux,media90,seminario,-7.436694375198227,20.687108219920177,-7.484611448638647,-0.5650625,-0.63996875
130,23,FDICAaux,media90,seminario,-1.757717396945031,0.6105511701834229,-1.7897389884733534,-0.09943749999999997,-0.08206250000000002
131,24,IVAng,media90,seminario,-0.24336459519707665,-0.956070573773966,-0.27248087697355944,-0.018062499999999933,-0.013437499999999963
132,25,IVAng,media90,seminario,-0.16038101865189508,0.6516197845247863,-0.17005697939856357,-0.11537499999999996,-0.1211875
133,26,IVAng,media90,seminario,-0.33702892093256853,0.4800865638288775,-0.3682389093883523,-0.029374999999999964,-0.036656250000000015
134,27,IVAng,media90,seminario,0.8757104807529354,0.7098465786730425,0.8383510632774603,0.2610625,0.2779375
135,28,IVAng,media90,seminario,-0.4833099597124314,-1.9995056314278443,-0.5127917770752439,-0.07281249999999999,-0.06106250000000002
136,29,fastIVA,media90,seminario,-0.02544718256516526,2.0294295607633908,-0.0574057663636339,-0.018437500000000023,0.012437500000000046
137,30,fastIVA,media90,seminario,-0.019333035715561525,1.8294784547717056,-0.04996546548315858,-0.006812499999999985,-0.00574999999999997
138,31,fastIVA,media90,seminario,0.7198849616261863,1.6329943526189559,0.6810152553900084,0.19625,0.2007500000000001
139,32,fastIVA,media90,seminario,-0.20218557319440095,0.8304233259518797,-0.23364020164821508,-0.007656249999999948,-0.016
140,33,IVAaux,media90,seminario,-0.1440781230594932,-0.7060611722214286,-0.17382274738106657,0.02012499999999999,0.02546874999999999
141,34,IVAaux,media90,seminario,-0.024167582623023015,0.041330357459468,-0.05441792929750991,0.06221875,0.04734374999999998
142,35,IVAaux,media90,seminario,0.7564521152749516,1.6125520737743138,0.7207961466595705,0.23634374999999996,0.24865624999999994
143,36,IVAaux,media90,seminario,-0.3804298662319783,-0.7455267512830633,-0.4074071481290143,-0.0424375,-0.039187499999999945
144,1,ICA_kurt,media4,seminario,-1.883841830601208,1.420008831807798,-1.8850238333237588,-0.08862500000000001,-0.09881250000000003
145,2,ICA_negen,media4,seminario,-1.8872478719094272,1.4448242408893583,-1.8885579787567894,-0.0866875,-0.09474999999999996
146,3,ICA_ML,media4,seminario,-1.8892484743981441,1.167913874377228,-1.8907235763194112,-0.08709375,-0.0963125
147,4,FDICAnat,media4,seminario,0.6546645290167936,5.759833381298794,0.6224146999578584,-0.02809375,-0.04015625000000001
148,5,FDICAnat,media4,seminario,-0.6795444504042761,0.971708124632751,-0.7044338967810815,-0.05837500000000006,-0.061531250000000086
149,6,FDICAnat,media4,seminario,0.5545650560894267,2.9033373238378664,0.5306461689899071,-0.013531250000000036,-0.02359375000000003
150,7,FDICAnat,media4,seminario,0.3093000006355031,4.24307686032791,0.28163429855220135,-0.06453125000000001,-0.07762499999999997
151,8,FDICAnat,media4,seminario,0.22502534068347843,2.78267898367286,0.1918636929782826,-0.07121875000000003,-0.0768125
